danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,cluster
0.562,0.659,-5.234,0.0824,0.268,0.0,0.133,0.241,87.539,235947,7
0.637,0.659,-6.964,0.0409,0.74,0.0,0.227,0.545,102.029,233000,1
0.463,0.245,-9.438,0.0387,0.957,0.0,0.089,0.395,129.415,246893,1
0.706,0.8,-6.333,0.0399,0.00584,0.0,0.0822,0.629,100.011,259333,2
0.705,0.609,-4.897,0.0307,0.0257,0.0,0.0846,0.476,115.474,196853,7
0.788,0.262,-8.354,0.0419,0.586,0.0,0.117,0.719,99.859,181293,1
0.616,0.709,-6.134,0.0312,0.00406,2.56e-06,0.501,0.553,122.984,206013,4
0.722,0.773,-4.378,0.0792,0.0598,0.0,0.179,0.724,94.997,179147,2
0.555,0.79,-5.777,0.0507,0.0305,0.0,0.094,0.53,79.016,187973,7
0.624,0.923,-5.449,0.0335,0.0268,0.000228,0.0509,0.402,124.994,157452,7
0.487,0.759,-4.849,0.0405,0.0273,0.0,0.165,0.227,80.958,208360,7
0.778,0.547,-7.273,0.0489,0.346,0.000302,0.132,0.441,95.002,242733,7
0.406,0.638,-6.085,0.13,0.0637,0.0,0.107,0.406,177.916,224848,0
0.599,0.434,-9.57,0.425,0.513,0.0,0.104,0.348,131.6,245920,6
0.308,0.915,-4.66,0.0476,3.15e-05,0.00868,0.282,0.549,180.037,201627,0
0.627,0.592,-5.977,0.314,0.126,0.0,0.111,0.462,167.882,197847,6
0.638,0.494,-5.737,0.0756,0.508,0.0,0.0888,0.357,135.753,204960,1
0.644,0.601,-9.744,0.213,0.101,1.8e-05,0.0619,0.65,169.972,246757,0
0.532,0.409,-8.736,0.0236,0.0264,0.738,0.117,0.204,81.422,229294,5
0.66,0.646,-9.111,0.0426,0.0312,5.06e-06,0.033,0.621,172.376,284080,0
0.557,0.796,-4.147,0.0482,0.00411,0.0,0.0951,0.457,127.999,242973,7
0.623,0.669,-9.985,0.0412,0.211,3.2e-06,0.111,0.492,94.028,245200,7
0.601,0.392,-7.322,0.0342,0.449,0.0,0.13,0.352,143.716,169307,1
0.584,0.641,-6.637,0.0284,0.00435,1.22e-06,0.113,0.353,88.033,192720,7
0.766,0.576,-5.614,0.0426,0.00404,0.000138,0.0794,0.744,122.975,187960,2
0.555,0.619,-5.246,0.0296,0.203,0.0,0.265,0.426,136.069,243773,7
0.679,0.657,-9.897,0.0255,0.4,0.0,0.0497,0.546,97.8,266867,2
0.625,0.863,-4.431,0.0324,0.0139,1.89e-06,0.135,0.714,129.057,164840,2
0.717,0.32,-8.393,0.0283,0.83,0.0,0.107,0.322,107.946,260187,1
0.694,0.471,-8.62,0.0281,0.411,0.0,0.233,0.466,95.003,244189,1
0.52,0.623,-6.35,0.0711,0.327,0.0,0.127,0.278,148.228,178320,0
0.46,0.505,-5.487,0.0266,0.42,0.0,0.134,0.22,135.757,235107,1
0.545,0.597,-5.748,0.0336,0.3,0.0,0.0783,0.559,133.678,194867,0
0.523,0.828,-4.696,0.0762,0.0136,0.000255,0.165,0.476,96.952,214827,7
0.571,0.89,-1.6,0.0395,0.00509,0.0,0.0769,0.751,110.958,234147,2
0.532,0.807,-4.301,0.057,0.0584,0.0,0.114,0.759,87.183,217440,2
0.569,0.942,-7.197,0.0395,0.000402,0.844,0.255,0.508,160.061,204133,5
0.0923,0.375,-10.589,0.0328,0.469,0.796,0.228,0.0833,80.424,295387,3
0.92,0.654,-3.051,0.0401,0.0236,0.0153,0.036,0.847,117.046,293827,2
0.776,0.867,-3.704,0.0479,0.0495,7.92e-06,0.197,0.918,138.827,258040,2
0.518,0.901,-3.749,0.093,0.174,0.0314,0.0712,0.873,115.026,254933,2
0.877,0.854,-4.523,0.147,0.0544,5.5e-05,0.144,0.54,114.472,298120,2
0.794,0.798,-5.639,0.0366,0.429,1.16e-05,0.118,0.265,100.338,319307,7
0.888,0.816,-4.909,0.0404,0.233,0.00042,0.127,0.961,127.276,238733,2
0.391,0.831,-3.825,0.039,0.00221,0.0,0.468,0.529,79.499,186760,4
0.632,0.518,-6.126,0.0313,0.107,0.0,0.354,0.427,90.007,249147,7
0.662,0.693,-4.298,0.0698,0.134,0.0,0.145,0.655,86.009,252120,2
0.672,0.82,-4.456,0.0459,0.0368,0.000188,0.184,0.438,120.005,278573,7
0.438,0.228,-17.433,0.0284,0.437,0.719,0.114,0.0784,139.208,287750,3
0.589,0.83,-5.547,0.0984,0.0345,0.0,0.344,0.601,94.999,207145,4
0.642,0.823,-5.717,0.0289,0.00159,0.0,0.0776,0.431,122.977,227344,7
0.645,0.45,-6.578,0.0333,0.0921,0.0,0.0889,0.379,107.875,152213,7
0.281,0.139,-14.392,0.0305,0.829,0.0,0.0725,0.169,92.64,224240,1
0.575,0.886,-5.182,0.034,0.0647,0.000187,0.709,0.609,96.31,244667,4
0.8,0.878,-7.109,0.0434,0.189,0.000104,0.14,0.816,104.282,280853,2
0.551,0.643,-13.091,0.0353,0.00313,0.00385,0.421,0.514,128.661,271560,4
0.61,0.497,-9.88,0.0279,0.32,6.11e-05,0.0884,0.739,85.031,250360,2
0.625,0.426,-8.4,0.0271,0.412,0.0,0.116,0.112,110.021,270333,1
0.689,0.677,-6.36,0.0326,0.0697,0.0,0.0877,0.259,153.922,269173,7
0.853,0.563,-8.663,0.0379,0.0118,2.12e-05,0.119,0.893,92.112,267440,2
0.814,0.431,-9.125,0.0936,0.371,0.0,0.335,0.542,129.957,268040,1
0.701,0.383,-9.016,0.0284,0.0527,0.0,0.0525,0.244,135.877,255453,7
0.773,0.309,-8.5,0.0339,0.415,0.00014,0.111,0.42,128.105,256720,1
0.657,0.456,-8.917,0.0345,0.311,0.0,0.0922,0.182,115.4,260427,1
0.739,0.947,-1.916,0.0411,0.00916,3.14e-05,0.326,0.766,88.009,261933,2
0.529,0.614,-5.032,0.0479,0.215,0.0,0.277,0.141,92.972,249810,7
0.485,0.332,-9.244,0.0338,0.784,0.000122,0.146,0.273,130.813,180640,1
0.586,0.128,-9.297,0.0496,0.963,0.0,0.0858,0.371,123.498,276067,1
0.125,0.00264,-36.917,0.0398,0.989,0.863,0.098,0.222,71.883,97500,3
0.415,0.231,-9.905,0.0292,0.791,0.00248,0.177,0.256,105.64,162566,1
0.527,0.155,-16.766,0.0261,0.906,2.74e-05,0.109,0.248,88.022,170455,1
0.446,0.289,-9.131,0.0297,0.695,1.61e-06,0.0915,0.346,139.597,171046,1
0.536,0.775,-6.765,0.0394,0.228,0.000143,0.0947,0.485,151.393,201413,0
0.544,0.551,-7.112,0.0574,0.363,2.14e-05,0.157,0.289,77.654,264320,7
0.604,0.841,-5.145,0.0423,0.0299,0.00382,0.136,0.578,138.976,203310,0
0.772,0.39,-8.862,0.0586,0.614,0.00181,0.121,0.609,72.993,155491,1
0.661,0.544,-11.193,0.0304,0.323,0.0222,0.0871,0.295,139.012,186492,1
0.644,0.523,-7.66,0.0378,0.395,0.0,0.093,0.445,95.966,195107,1
0.645,0.52,-7.417,0.0575,0.208,0.0,0.0842,0.398,169.989,150706,0
0.5,0.94,-2.741,0.0332,0.0897,7.28e-05,0.109,0.478,112.02,195000,7
0.52,0.497,-9.925,0.0403,0.185,0.00785,0.109,0.417,148.895,238093,0
0.653,0.876,-5.016,0.0613,0.0673,0.0,0.108,0.62,130.091,202163,2
0.602,0.771,-4.494,0.04,0.245,0.0,0.107,0.41,125.021,156360,7
0.6,0.529,-6.184,0.0277,0.239,2.35e-05,0.099,0.371,134.966,157472,7
0.599,0.699,-7.588,0.1,0.58,0.276,0.108,0.296,120.927,245960,1
0.664,0.714,-6.645,0.111,0.0353,8.42e-06,0.0843,0.71,101.969,197933,2
0.249,0.68,-5.444,0.0594,0.00105,0.0128,0.116,0.143,189.879,239813,0
0.275,0.0113,-26.971,0.0416,0.967,0.901,0.102,0.0525,73.646,397500,3
0.64,0.864,-6.576,0.0314,0.00832,0.0,0.123,0.701,102.026,268360,2
0.578,0.817,-6.542,0.0363,0.183,3.06e-06,0.285,0.726,141.621,272293,0
0.543,0.912,-10.71,0.0601,0.00162,2.1e-06,0.0565,0.836,103.731,256733,2
0.547,0.693,-8.786,0.0353,9.24e-05,5.46e-05,0.113,0.583,119.567,239227,7
0.471,0.797,-8.407,0.0389,0.000179,6.49e-06,0.299,0.497,152.903,236627,0
0.615,0.657,-6.873,0.029,0.000372,0.0204,0.132,0.792,109.95,185093,2
0.433,0.946,-5.138,0.0398,0.00264,0.0,0.198,0.578,95.169,261520,7
0.621,0.901,-5.396,0.0302,0.17,0.0,0.0875,0.744,113.967,300773,2
0.642,0.673,-7.154,0.0248,0.0114,0.00156,0.11,0.423,100.004,238093,7
0.507,0.882,-3.917,0.0337,0.0053,0.0,0.177,0.907,142.398,134200,0
0.745,0.682,-4.39,0.0287,0.0105,0.0862,0.21,0.938,110.857,242800,2
0.6,0.811,-7.693,0.0788,0.0558,6.82e-06,0.109,0.622,124.303,196116,2
0.42,0.672,-7.902,0.027,0.0067,0.0,0.108,0.476,168.019,238667,0
0.565,0.564,-10.044,0.0292,0.161,0.0,0.114,0.454,134.355,295533,7
0.481,0.94,-5.204,0.066,0.000891,0.0,0.0939,0.66,96.493,189333,2
0.498,0.904,-6.351,0.0456,0.026,4.98e-06,0.0685,0.343,133.973,211520,0
0.637,0.421,-20.139,0.0317,0.00693,0.774,0.0588,0.6,103.053,211210,5
0.483,0.818,-7.666,0.0444,0.114,0.0,0.367,0.691,175.668,219467,0
0.726,0.537,-8.896,0.114,0.316,0.0,0.0707,0.882,96.889,145707,2
0.502,0.758,-9.76,0.0407,0.00915,0.783,0.284,0.729,112.499,213693,5
0.315,0.715,-8.072,0.0362,0.00125,7.97e-06,0.0942,0.497,155.925,289533,0
0.504,0.782,-9.269,0.0301,0.0653,1.3e-06,0.115,0.619,123.885,164706,0
0.58,0.575,-7.72,0.0231,0.25,1.83e-05,0.0813,0.37,92.934,235173,7
0.919,0.917,-2.243,0.0972,0.344,5.54e-06,0.0243,0.881,110.029,199907,2
0.967,0.583,-5.562,0.0789,0.0584,0.0,0.0519,0.964,117.0,242733,2
0.744,0.766,-6.375,0.0265,0.0873,0.0,0.509,0.61,127.966,289133,4
0.759,0.699,-5.745,0.0307,0.202,0.000131,0.443,0.907,92.96,211067,2
0.638,0.627,-9.593,0.0808,0.0798,0.0,0.205,0.705,176.076,215967,0
0.669,0.727,-7.588,0.0353,0.139,0.0,0.123,0.807,102.322,243493,2
0.762,0.765,-5.705,0.0604,0.0532,0.0,0.0668,0.645,92.889,212213,2
0.645,0.792,-7.34,0.036,0.0562,0.0121,0.119,0.666,90.565,232453,2
0.494,0.946,-2.757,0.0637,0.00129,0.0,0.398,0.741,103.408,169027,4
0.768,0.864,-6.145,0.0324,0.101,0.0,0.162,0.891,110.008,173027,2
0.687,0.918,-4.676,0.0392,0.00211,1.26e-05,0.344,0.747,110.06,209400,2
0.593,0.642,-7.284,0.0299,0.313,0.000582,0.0804,0.736,76.403,239440,2
0.408,0.582,-8.305,0.0508,0.218,0.0,0.159,0.365,114.926,230000,7
0.465,0.919,-4.025,0.0408,1.83e-05,2.07e-05,0.262,0.537,135.997,235293,0
0.609,0.923,-3.908,0.0338,0.16,4.73e-06,0.295,0.961,115.996,294987,2
0.689,0.694,-5.83,0.027,0.257,0.0,0.148,0.482,99.039,213307,7
0.555,0.698,-8.874,0.0287,0.403,0.0,0.0851,0.816,168.12,277267,0
0.748,0.939,-4.288,0.0341,0.0534,0.0,0.32,0.96,104.001,198067,2
0.783,0.774,-4.986,0.0809,0.00185,0.00707,0.314,0.952,143.371,182960,2
0.735,0.873,-3.493,0.0402,0.025,3.27e-06,0.265,0.586,108.021,224960,2
0.831,0.921,-2.383,0.0582,0.153,0.00224,0.305,0.795,108.002,239227,2
0.675,0.553,-7.775,0.0486,0.0863,7.58e-06,0.118,0.594,90.02,239933,2
0.622,0.692,-6.97,0.0276,0.363,0.000158,0.193,0.774,112.053,195467,2
0.749,0.745,-10.625,0.164,0.000501,0.00403,0.333,0.481,101.972,195107,7
0.599,0.931,-4.653,0.0735,0.0302,6.69e-05,0.392,0.536,140.123,270427,4
0.563,0.865,-5.277,0.16,0.0472,0.000191,0.77,0.601,156.271,209413,4
0.631,0.363,-14.331,0.0336,0.632,4.64e-05,0.084,0.266,138.367,219160,1
0.778,0.824,-5.892,0.0707,0.284,0.0,0.405,0.758,100.024,218093,2
0.877,0.637,-3.493,0.101,0.00516,2.5e-06,0.0959,0.569,119.988,272080,2
0.554,0.848,-4.075,0.0745,0.00237,0.0,0.185,0.286,144.996,216441,0
0.834,0.699,-3.222,0.178,0.111,0.0,0.131,0.809,94.086,272533,2
0.835,0.669,-5.582,0.0643,0.0336,6.92e-05,0.0535,0.542,122.668,267080,2
0.514,0.911,-2.027,0.41,0.0559,0.0,0.775,0.619,161.109,254027,4
0.652,0.812,-3.797,0.0409,0.00125,3.01e-05,0.667,0.72,126.023,230733,4
0.794,0.832,-4.862,0.0407,0.237,1.14e-05,0.203,0.871,107.657,196160,2
0.851,0.806,-4.62,0.0787,0.118,1.64e-06,0.121,0.787,118.999,237200,2
0.585,0.776,-5.898,0.0459,0.0572,7.74e-06,0.3,0.427,77.987,244507,7
0.686,0.457,-17.059,0.305,0.811,0.293,0.0784,0.895,168.496,244735,6
0.834,0.962,-4.082,0.0622,0.0918,2.41e-05,0.174,0.81,107.014,229933,2
0.86,0.751,-11.483,0.0598,3.8e-05,0.115,0.099,0.312,130.019,198662,7
0.619,0.955,-6.381,0.0324,0.00548,0.0,0.0433,0.952,131.988,189293,2
0.8,0.563,-10.209,0.0303,0.051,0.0,0.0797,0.961,121.808,203373,2
0.844,0.754,-5.46,0.207,0.00833,3.42e-06,0.0575,0.961,100.002,187840,2
0.64,0.947,-3.925,0.102,0.0581,0.0,0.0656,0.708,145.108,272160,0
0.526,0.365,-12.605,0.028,0.0775,1.35e-05,0.0618,0.253,131.253,394133,1
0.542,0.498,-6.332,0.0299,0.49,0.0,0.101,0.218,117.763,201933,1
0.595,0.557,-8.305,0.0253,0.543,0.0,0.176,0.415,90.177,246907,1
0.528,0.271,-12.762,0.0299,0.674,0.0,0.19,0.484,136.08,182213,1
0.501,0.439,-7.521,0.0313,0.482,0.000117,0.087,0.145,138.377,406040,1
0.548,0.294,-17.112,0.0333,0.332,3.34e-06,0.0392,0.491,76.698,256173,1
0.428,0.276,-11.729,0.0312,0.732,5.33e-06,0.117,0.0382,99.195,280000,1
0.677,0.439,-15.972,0.0496,0.148,0.905,0.0816,0.49,82.022,297147,5
0.765,0.791,-5.707,0.0317,0.262,0.000154,0.0669,0.966,95.026,206227,2
0.739,0.932,-5.948,0.156,0.000259,0.249,0.306,0.374,125.0,276027,4
0.927,0.721,-12.561,0.0908,0.422,4.36e-05,0.0422,0.965,103.018,249382,2
0.74,0.697,-4.912,0.034,0.0268,0.0,0.224,0.732,138.992,163648,2
0.762,0.705,-5.082,0.099,0.441,0.0,0.118,0.772,119.439,193160,2
0.979,0.792,-2.784,0.0388,0.0025,7.71e-06,0.102,0.583,116.012,254467,2
0.711,0.493,-12.528,0.036,0.00345,0.286,0.18,0.692,105.023,222472,2
0.802,0.326,-8.345,0.0296,0.784,0.000103,0.134,0.349,99.047,225119,1
0.414,0.681,-3.992,0.036,0.612,7.98e-06,0.248,0.538,102.338,184973,1
0.772,0.822,-5.649,0.123,0.00797,0.00148,0.457,0.526,97.718,198573,4
0.656,0.828,-4.244,0.207,0.121,0.0,0.247,0.801,171.976,218733,0
0.654,0.611,-10.45,0.119,0.0337,0.000178,0.405,0.786,85.387,235000,2
0.683,0.937,-6.335,0.0449,0.00481,0.0046,0.07,0.619,104.872,268653,2
0.425,0.338,-16.289,0.0339,0.446,0.951,0.157,0.224,101.85,483013,3
0.687,0.724,-4.206,0.069,0.483,0.0,0.057,0.975,139.705,152400,2
0.814,0.651,-9.436,0.0838,0.00115,0.716,0.176,0.869,131.628,179667,5
0.616,0.91,-3.004,0.0386,0.0459,0.0,0.343,0.693,144.072,252040,0
0.668,0.897,-3.982,0.255,0.288,0.0,0.513,0.52,95.952,312640,4
0.549,0.576,-6.282,0.0263,0.0364,1.94e-06,0.147,0.452,118.709,202787,7
0.403,0.393,-12.862,0.0543,0.681,0.927,0.0931,0.68,124.849,175387,3
0.978,0.691,-5.787,0.218,0.00148,7.99e-05,0.28,0.482,122.026,387493,6
0.446,0.764,-5.042,0.033,0.00135,0.0,0.099,0.543,172.094,223840,0
0.617,0.922,-3.474,0.0744,0.000247,0.388,0.363,0.6,132.059,212347,4
0.485,0.911,-5.749,0.0355,8.67e-05,0.0,0.092,0.568,89.956,249067,7
0.446,0.9,-3.541,0.0489,0.000102,1.89e-05,0.0404,0.88,187.961,190787,0
0.447,0.401,-11.232,0.378,0.657,0.0,0.127,0.644,82.235,233440,6
0.466,0.72,-6.105,0.348,0.17,0.0,0.315,0.418,139.87,183484,6
0.591,0.75,-6.599,0.0479,0.342,0.363,0.0804,0.385,149.931,178026,0
0.682,0.812,-2.691,0.118,0.00574,0.0,0.0553,0.347,104.891,192000,7
0.573,0.63,-8.389,0.105,0.189,2.31e-05,0.259,0.218,77.525,249213,7
0.616,0.908,-6.867,0.0551,0.00194,0.00235,0.0345,0.808,92.984,208332,2
0.501,0.426,-6.483,0.0244,0.707,0.0,0.12,0.203,81.973,205911,1
0.903,0.532,-7.188,0.0593,0.122,0.0345,0.176,0.701,96.991,217587,2
0.578,0.866,-3.804,0.0619,0.00701,0.0,0.257,0.619,128.038,199080,0
0.472,0.844,-6.578,0.054,0.00173,0.0,0.24,0.34,140.034,321280,0
0.595,0.588,-11.313,0.0624,0.507,0.781,0.113,0.518,166.061,145634,5
0.467,0.794,-6.174,0.0349,8.39e-05,0.00204,0.103,0.589,162.435,209187,0
0.31,0.389,-7.767,0.0373,0.625,0.0,0.0965,0.242,183.681,210476,1
0.594,0.858,-4.339,0.0387,0.00059,3.11e-06,0.0642,0.663,138.021,218720,0
0.544,0.788,-5.593,0.0474,0.000366,0.0,0.141,0.818,148.121,245133,0
0.446,0.881,-4.368,0.0545,0.00749,0.0,0.13,0.415,169.889,241253,0
0.551,0.732,-6.081,0.0627,0.0019,0.0,0.0764,0.635,145.107,195280,0
0.483,0.77,-4.829,0.0512,0.007,0.0,0.182,0.386,132.992,235960,0
0.333,0.913,-3.722,0.0808,0.0202,0.0,0.146,0.116,99.889,174240,7
0.743,0.889,-5.567,0.0409,0.00363,0.143,0.383,0.191,103.963,259889,7
0.465,0.953,-4.684,0.295,0.00087,0.0146,0.226,0.558,160.064,265600,0
0.675,0.713,-4.307,0.0562,0.0315,2.38e-05,0.109,0.258,140.05,211693,7
0.619,0.949,-4.64,0.0658,0.00499,0.000418,0.179,0.247,149.935,245656,0
0.52,0.809,-4.18,0.05,0.0935,0.0035,0.0939,0.361,170.032,231667,0
0.617,0.635,-6.769,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,247160,7
0.662,0.858,-4.844,0.0428,0.00163,0.0,0.0456,0.295,133.993,181673,7
0.563,0.96,-2.981,0.0692,0.000461,0.0383,0.715,0.32,159.93,201031,4
0.595,0.975,-2.339,0.364,0.0969,0.0,0.102,0.195,150.001,198400,6
0.526,0.825,-3.506,0.0875,0.0216,1.39e-06,0.426,0.106,150.181,216072,4
0.584,0.54,-7.786,0.0576,0.0895,0.0,0.261,0.195,137.972,220883,7
0.639,0.978,-2.376,0.073,0.00217,0.112,0.0838,0.498,144.986,296276,0
0.67,0.838,-4.031,0.0362,0.0604,0.000611,0.159,0.717,104.998,222041,2
0.634,0.835,-2.607,0.0734,0.49,0.0,0.117,0.29,60.14,72352,7
0.595,0.912,-3.428,0.0884,0.0434,0.0,0.259,0.762,128.024,234453,2
0.592,0.894,-5.66,0.126,0.000598,0.0105,0.0337,0.315,128.033,245185,7
0.584,0.932,-3.501,0.333,0.00106,0.00269,0.129,0.204,74.976,274404,6
0.576,0.451,-9.571,0.0444,0.469,0.0389,0.0876,0.803,90.439,172825,1
0.637,0.935,-2.467,0.107,0.00857,0.00399,0.214,0.468,150.082,207200,0
0.557,0.992,-2.735,0.133,0.00164,0.677,0.0913,0.598,150.011,185600,0
0.446,0.915,-6.221,0.141,0.00281,3.87e-05,0.218,0.398,190.013,204520,0
